Order ID,Customer ID,Order Date,Ship Date,Delivery Date,Ship Mode,Postal Code,Market,Order Priority,Deadline Date,Order Status
CA-2013-103128-SC-20845,['SC-20845'],2013-12-11,2013-12-28,2013-12-31,Standard Class,['3139436180'],US,['Medium'],2014-01-20,Delivered
CA-2013-103163-FM-14290,['FM-14290'],2013-08-06,2013-09-14,2013-09-16,Standard Class,['12139192257'],US,['Medium'],2013-09-15,Delivered
CA-2013-103359-LC-16885,['LC-16885'],2013-12-23,2013-12-27,2013-12-31,Standard Class,['61397032289'],US,['High'],2014-02-01,Delivered
CA-2013-103464-PG-18820,['PG-18820'],2013-11-19,2013-11-23,2013-11-27,Standard Class,['121391922839'],US,['Medium'],2013-12-29,Delivered
CA-2013-103709-LP-17095,['LP-17095'],2013-09-09,2013-09-16,2013-09-20,Standard Class,['121391923429'],US,['Medium'],2013-10-19,Delivered
CA-2013-103730-SC-20725,['SC-20725'],2013-06-13,2013-06-16,2013-06-22,First Class,['61392743507'],US,['Critical'],2013-07-23,Delivered
CA-2013-103891-KH-16690,['KH-16690'],2013-07-13,2013-07-20,2013-07-24,Standard Class,['121391921910'],US,['Medium'],2013-08-22,Delivered
CA-2013-103919-TP-21565,['TP-21565'],2013-04-10,2013-05-17,2013-05-19,Standard Class,['31399841223'],US,['High'],2013-05-20,Delivered
CA-2013-103947-BB-10990,['BB-10990'],2013-02-04,,,Standard Class,['12139732993'],US,['Low'],2013-03-16,Canceled
CA-2013-103982-AA-10315,['AA-10315'],2013-04-03,2013-05-11,2013-05-20,Standard Class,['31399842755'],US,['Medium'],2013-05-13,Delivered
CA-2013-104150-AG-10330,['AG-10330'],2013-04-08,2013-05-08,2013-05-09,Second Class,['31397453288'],US,['Critical'],2013-05-18,Delivered
CA-2013-104157-MT-17815,['MT-17815'],2013-07-26,2013-07-30,2013-08-04,Standard Class,['101396551505'],US,['Medium'],2013-09-04,Delivered
CA-2013-104276-HF-14995,['HF-14995'],2013-11-28,2013-12-09,2013-12-16,Standard Class,['101393321098'],US,['Medium'],2014-01-07,Delivered
CA-2013-104311-AS-10090,['AS-10090'],2013-03-05,2013-03-20,2013-03-24,Standard Class,['31399841475'],US,['Medium'],2013-04-14,Delivered
CA-2013-104633-EA-14035,['EA-14035'],2013-06-13,2013-06-17,2013-06-21,Standard Class,['121391922450'],US,['High'],2013-07-23,Delivered
CA-2013-104689-FH-14365,['FH-14365'],2013-02-12,2013-03-05,2013-03-10,Standard Class,['121391921910'],US,['High'],2013-03-24,Delivered
CA-2013-104969-EH-14125,['EH-14125'],2013-09-04,2013-09-26,2013-09-29,Standard Class,['61397423281'],US,['Medium'],2013-10-14,Delivered
CA-2013-104983-FM-14215,['FM-14215'],2013-04-07,2013-04-07,2013-04-11,Same Day,['61397772498'],US,['High'],2013-05-17,Delivered
CA-2013-105018-SK-19990,['SK-19990'],2013-11-29,2013-12-12,2013-12-17,Standard Class,['61392531055'],US,['Medium'],2014-01-08,Delivered
CA-2013-105081-JE-15715,['JE-15715'],2013-12-26,2013-12-31,2014-01-04,Standard Class,['1213910502935'],US,['Medium'],2014-02-04,Delivered
CA-2013-105207-BO-11350,['BO-11350'],2013-03-01,2013-03-04,2013-03-08,Standard Class,['3139745501'],US,['Medium'],2013-04-10,Delivered
CA-2013-105256-JK-15730,['JK-15730'],2013-05-21,2013-05-21,2013-05-28,Same Day,['10139718196'],US,['Medium'],2013-06-30,Delivered
CA-2013-105263-LM-17065,['LM-17065'],2013-07-08,2013-08-12,2013-08-15,Standard Class,['61397032289'],US,['High'],2013-08-17,Delivered
CA-2013-105277-LM-17065,['LM-17065'],2013-05-12,2013-06-14,2013-06-23,Standard Class,['6139703216'],US,['High'],2013-06-21,Delivered
CA-2013-105284-MG-17650,['MG-17650'],2013-11-25,2013-12-29,2014-01-03,Standard Class,['61397772498'],US,['Medium'],2014-01-04,Delivered
CA-2013-105291-SP-20920,['SP-20920'],2013-10-31,2013-11-21,2013-11-24,Standard Class,['121391922856'],US,['Medium'],2013-12-10,Delivered
CA-2013-105354-PW-19030,['PW-19030'],2013-03-12,2013-04-16,2013-04-26,Standard Class,['31394422024'],US,['Medium'],2013-04-21,Delivered
CA-2013-105459-NP-18700,['NP-18700'],2013-08-13,2013-08-18,2013-08-26,Second Class,['61397032289'],US,['Medium'],2013-09-22,Delivered
CA-2013-105473-BM-11785,['BM-11785'],2013-04-17,2013-04-19,2013-04-23,Second Class,['1213910502935'],US,['High'],2013-05-27,Delivered
CA-2013-105494-PC-18745,['PC-18745'],2013-11-11,2013-11-13,2013-11-16,First Class,['121391922842'],US,['High'],2013-12-21,Delivered
CA-2013-105585-RF-19735,['RF-19735'],2013-08-27,2013-08-28,2013-09-03,First Class,['121391922848'],US,['High'],2013-10-06,Delivered
CA-2013-105662-RB-19465,['RB-19465'],2013-06-05,2013-07-09,2013-07-12,Standard Class,['101393323139'],US,['Medium'],2013-07-15,Delivered
CA-2013-105732-AG-10270,['AG-10270'],2013-09-14,2013-09-19,2013-09-29,Standard Class,['31396932367'],US,['Medium'],2013-10-24,Delivered
CA-2013-105746-BD-11605,['BD-11605'],2013-12-31,2014-02-01,2014-02-06,First Class,['61397771770'],US,['High'],2014-02-09,Delivered
CA-2013-105753-LC-16960,['LC-16960'],2013-10-21,2013-10-27,2013-10-30,Standard Class,['101391038179'],US,['Medium'],2013-11-30,Delivered
CA-2013-105760-KC-16255,['KC-16255'],2013-06-20,2013-06-21,2013-06-25,First Class,['121391922842'],US,['Medium'],2013-07-30,Delivered
CA-2013-105781-JF-15565,['JF-15565'],2013-02-16,2013-02-20,2013-02-26,Standard Class,['61397032289'],US,['High'],2013-03-28,Delivered
CA-2013-105816-JM-15265,['JM-15265'],2013-12-12,2013-12-18,2013-12-20,Standard Class,['61397032289'],US,['Medium'],2014-01-21,Delivered
CA-2013-105900-BS-11590,['BS-11590'],2013-09-18,2013-09-24,2013-09-27,Standard Class,['3139439775'],US,['Medium'],2013-10-28,Delivered
CA-2013-105963-SC-20770,['SC-20770'],2013-11-16,2013-11-23,2013-12-02,Standard Class,['121391921910'],US,['Medium'],2013-12-26,Delivered
CA-2013-106075-HM-14980,['HM-14980'],2013-09-19,2013-09-24,2013-09-28,Standard Class,['61397032289'],US,['Medium'],2013-10-29,Delivered
CA-2013-106243-GM-14680,['GM-14680'],2013-01-10,2013-01-23,2013-01-28,Standard Class,['61397032289'],US,['High'],2013-02-19,Delivered
CA-2013-106278-BM-11140,['BM-11140'],2013-03-09,2013-04-02,2013-04-06,Second Class,['121391050901'],US,['Medium'],2013-04-18,Delivered
CA-2013-106306-PG-18820,['PG-18820'],2013-09-03,2013-09-03,2013-09-08,Same Day,['12139731197'],US,['Medium'],2013-10-13,Delivered
CA-2013-106341-LF-17185,['LF-17185'],2013-10-21,2013-10-24,2013-10-27,First Class,['61397422290'],US,['Medium'],2013-11-30,Delivered
CA-2013-106383-BT-11440,['BT-11440'],2013-03-20,2013-03-22,2013-03-26,Second Class,['121392521880'],US,['High'],2013-04-29,Delivered
CA-2013-106397-MJ-17740,['MJ-17740'],2013-08-07,2013-09-14,2013-09-17,Standard Class,['1213910152376'],US,['Medium'],2013-09-16,Delivered
CA-2013-106460-GT-14710,['GT-14710'],2013-02-19,2013-02-22,2013-02-24,Second Class,['121391922842'],US,['Critical'],2013-03-31,Delivered
CA-2013-106530-CL-12565,['CL-12565'],2013-09-05,2013-09-05,2013-09-13,Same Day,['6139742746'],US,['Critical'],2013-10-15,Delivered
CA-2013-106558-DL-13495,['DL-13495'],2013-01-17,2013-01-21,2013-01-23,Standard Class,['10139352775'],US,['Medium'],2013-02-26,Delivered
CA-2013-106621-DM-12955,['DM-12955'],2013-09-30,2013-10-01,2013-10-03,Second Class,['12139733587'],US,['High'],2013-11-09,Delivered
CA-2013-106656-DV-13045,['DV-13045'],2013-09-24,2013-09-27,2013-10-03,First Class,['121391922839'],US,['High'],2013-11-03,Delivered
CA-2013-106894-CA-12265,['CA-12265'],2013-07-02,2013-07-02,2013-07-06,Same Day,['1013910383063'],US,['High'],2013-08-11,Delivered
CA-2013-106915-GA-14515,['GA-14515'],2013-11-27,2013-12-20,2013-12-28,Standard Class,['3139984999'],US,['Medium'],2014-01-06,Delivered
CA-2013-106950-JE-15715,['JE-15715'],2013-03-09,2013-03-29,2013-04-01,Standard Class,['10139718668'],US,['High'],2013-04-18,Delivered
CA-2013-107104-MS-17365,['MS-17365'],2013-11-27,2013-12-13,2013-12-17,Standard Class,['121391921910'],US,['Medium'],2014-01-06,Delivered
CA-2013-107146-LC-16885,['LC-16885'],2013-06-18,2013-06-20,2013-06-29,First Class,['121392521899'],US,['High'],2013-07-28,Delivered
CA-2013-107202-LC-16930,['LC-16930'],2013-05-22,2013-05-29,2013-06-01,Standard Class,['121396973058'],US,['Medium'],2013-07-01,Delivered
CA-2013-107216-PV-18985,['PV-18985'],2013-06-15,2013-06-18,2013-06-26,First Class,['121391922842'],US,['Medium'],2013-07-25,Delivered
CA-2013-107328-CA-12055,['CA-12055'],2013-09-08,2013-10-07,2013-10-28,Standard Class,['121391921910'],US,['Medium'],2013-10-18,Delivered
CA-2013-107475-RS-19870,['RS-19870'],2013-08-06,2013-08-22,2013-08-25,Standard Class,['61397772498'],US,['High'],2013-09-15,Delivered
CA-2013-107615-RB-19645,['RB-19645'],2013-03-23,2013-03-26,2013-03-30,First Class,['121396972325'],US,['Medium'],2013-05-02,Delivered
CA-2013-107783-OT-18730,['OT-18730'],2013-07-29,2013-07-30,2013-08-04,First Class,['6139777379'],US,['High'],2013-09-07,Delivered
CA-2013-107790-EH-13990,['EH-13990'],2013-11-21,2013-11-25,2013-12-03,Standard Class,['31399841400'],US,['Medium'],2013-12-31,Delivered
CA-2013-108056-ES-14080,['ES-14080'],2013-09-30,2013-10-08,2013-10-12,Standard Class,['121397523063'],US,['Medium'],2013-11-09,Delivered
CA-2013-108105-GW-14605,['GW-14605'],2013-02-16,2013-02-23,2013-02-26,Standard Class,['101395041356'],US,['Medium'],2013-03-28,Delivered
CA-2013-108196-CS-12505,['CS-12505'],2013-11-26,2013-12-30,2014-01-02,Standard Class,['61397421770'],US,['Low'],2014-01-05,Delivered
CA-2013-108210-AT-10735,['AT-10735'],2013-05-31,2013-06-23,2013-06-30,Same Day,['31399841400'],US,['Medium'],2013-07-10,Delivered
CA-2013-108224-TH-21235,['TH-21235'],2013-05-15,2013-05-15,2013-05-21,Same Day,['12139733587'],US,['High'],2013-06-24,Delivered
CA-2013-108350-SC-20230,['SC-20230'],2013-07-06,2013-07-22,2013-07-24,Second Class,['61396271922'],US,['High'],2013-08-15,Delivered
CA-2013-108364-BP-11050,['BP-11050'],2013-12-20,2013-12-25,2013-12-30,Standard Class,['3139436696'],US,['Medium'],2014-01-29,Delivered
CA-2013-108434-JG-15160,['JG-15160'],2013-06-12,2013-07-07,2013-07-10,Second Class,['61397032289'],US,['Medium'],2013-07-22,Delivered
CA-2013-108567-DB-13210,['DB-13210'],2013-05-21,2013-05-25,2013-05-28,Standard Class,['101393322570'],US,['Medium'],2013-06-30,Delivered
CA-2013-108581-EA-14035,['EA-14035'],2013-06-21,2013-06-27,2013-07-03,Standard Class,['3139984610'],US,['Medium'],2013-07-31,Delivered
CA-2013-108616-JK-15730,['JK-15730'],2013-09-30,2013-10-25,2013-10-29,Standard Class,['10139312140'],US,['High'],2013-11-09,Delivered
CA-2013-108630-BE-11410,['BE-11410'],2013-11-19,2013-11-19,2013-11-21,Same Day,['12139192781'],US,['Medium'],2013-12-29,Delivered
CA-2013-108644-SJ-20215,['SJ-20215'],2013-01-10,2013-01-13,2013-01-14,First Class,['31394362642'],US,['Medium'],2013-02-19,Delivered
CA-2013-108735-JM-15535,['JM-15535'],2013-04-18,,,Standard Class,['121391921768'],US,['High'],2013-05-28,Canceled
CA-2013-108868-KB-16585,['KB-16585'],2013-09-09,2013-09-13,2013-09-20,Standard Class,['3139984859'],US,['Medium'],2013-10-19,Delivered
CA-2013-108875-CL-12700,['CL-12700'],2013-09-25,2013-10-21,2013-10-24,Standard Class,['12139252222'],US,['Low'],2013-11-04,Delivered
CA-2013-108882-LA-16780,['LA-16780'],2013-09-01,2013-09-23,2013-09-25,Standard Class,['121391921119'],US,['Medium'],2013-10-11,Delivered
CA-2013-108959-MH-17785,['MH-17785'],2013-11-03,,,Second Class,['12139731197'],US,['Medium'],2013-12-13,Canceled
CA-2013-108987-AG-10675,['AG-10675'],2013-09-09,2013-10-18,2013-10-22,Second Class,['31399841400'],US,['Critical'],2013-10-19,Delivered
CA-2013-109057-TT-21460,['TT-21460'],2013-04-23,2013-04-28,2013-05-02,Standard Class,['3139436222'],US,['Medium'],2013-06-02,Delivered
CA-2013-109176-JW-16075,['JW-16075'],2013-10-05,2013-11-09,2013-11-16,Standard Class,['61397772498'],US,['Medium'],2013-11-14,Delivered
CA-2013-109344-CH-12070,['CH-12070'],2013-08-02,2013-08-17,2013-08-22,Second Class,['101397182653'],US,['Medium'],2013-09-11,Delivered
CA-2013-109365-XP-21865,['XP-21865'],2013-04-11,2013-05-19,2013-05-25,Standard Class,['121391921910'],US,['Medium'],2013-05-21,Delivered
CA-2013-109400-NR-18550,['NR-18550'],2013-03-05,2013-03-19,2013-03-21,Standard Class,['313998491'],US,['High'],2013-04-14,Delivered
CA-2013-109407-HG-14965,['HG-14965'],2013-01-24,2013-01-26,2013-01-29,Second Class,['101396551283'],US,['Critical'],2013-03-05,Delivered
CA-2013-109652-QJ-19255,['QJ-19255'],2013-11-04,2013-11-29,,Standard Class,['3139436696'],US,['Medium'],2013-12-14,Canceled
CA-2013-109666-KM-16720,['KM-16720'],2013-04-20,2013-04-27,2013-05-04,Standard Class,['61397032289'],US,['Medium'],2013-05-30,Delivered
CA-2013-109722-TP-21130,['TP-21130'],2013-06-12,2013-06-27,2013-07-01,Second Class,['101395041176'],US,['High'],2013-07-22,Delivered
CA-2013-109743-SH-19975,['SH-19975'],2013-09-23,2013-09-30,2013-10-09,Standard Class,['101399813014'],US,['Medium'],2013-11-02,Delivered
CA-2013-109806-JS-15685,['JS-15685'],2013-09-18,2013-09-23,2013-09-29,Standard Class,['121391921910'],US,['Medium'],2013-10-28,Delivered
CA-2013-109820-AG-10390,['AG-10390'],2013-11-21,2013-11-23,2013-11-28,First Class,['6139742734'],US,['Medium'],2013-12-31,Delivered
CA-2013-109827-LW-16825,['LW-16825'],2013-12-26,2014-01-10,2014-01-13,Standard Class,['12139732500'],US,['Medium'],2014-02-04,Delivered
CA-2013-109869-TN-21040,['TN-21040'],2013-04-23,2013-04-30,2013-05-10,Standard Class,['12139732500'],US,['Low'],2013-06-02,Delivered
CA-2013-109911-VG-21805,['VG-21805'],2013-05-13,2013-05-17,2013-05-22,Standard Class,['1013910383426'],US,['Medium'],2013-06-22,Delivered
CA-2013-109925-IM-15070,['IM-15070'],2013-07-11,2013-07-30,2013-08-03,Second Class,['121391922839'],US,['Medium'],2013-08-20,Delivered
CA-2013-109953-RB-19360,['RB-19360'],2013-07-15,2013-07-19,2013-07-25,Standard Class,['121391922842'],US,['Medium'],2013-08-24,Delivered
CA-2013-110009-TR-21325,['TR-21325'],2013-09-09,2013-09-14,2013-09-20,Standard Class,['1213910502935'],US,['Medium'],2013-10-19,Delivered
CA-2013-110023-TS-21610,['TS-21610'],2013-10-09,2013-11-06,2013-11-09,First Class,['61397032289'],US,['High'],2013-11-18,Delivered
CA-2013-110044-RF-19735,['RF-19735'],2013-06-29,2013-07-17,2013-07-22,Second Class,['3139436696'],US,['High'],2013-08-08,Delivered
CA-2013-110086-BD-11320,['BD-11320'],2013-09-19,,2013-09-27,Standard Class,['121391923520'],US,['High'],2013-10-29,Canceled
CA-2013-110254-ML-17755,['ML-17755'],2013-05-08,2013-06-03,2013-06-05,Standard Class,['1013910383094'],US,['Medium'],2013-06-17,Delivered
CA-2013-110366-JD-15895,['JD-15895'],2013-06-09,2013-06-27,2013-06-30,Second Class,['61397772498'],US,['High'],2013-07-19,Delivered
CA-2013-110492-JS-15880,['JS-15880'],2013-12-02,2013-12-31,2014-01-03,First Class,['10139352210'],US,['Critical'],2014-01-11,Delivered
CA-2013-110499-YC-21895,['YC-21895'],2013-08-04,2013-08-31,2013-09-05,First Class,['121391922842'],US,['High'],2013-09-13,Delivered
CA-2013-110730-CM-11815,['CM-11815'],2013-09-24,2013-09-27,2013-10-08,Second Class,['1213910502935'],US,['Critical'],2013-11-03,Delivered
CA-2013-110772-NZ-18565,['NZ-18565'],2013-11-21,2013-11-25,2013-12-04,Second Class,['6139742775'],US,['Medium'],2013-12-31,Delivered
CA-2013-110898-LC-16870,['LC-16870'],2013-07-03,2013-07-30,2013-08-01,Standard Class,['3139436696'],US,['Medium'],2013-08-12,Delivered
CA-2013-110975-DB-12970,['DB-12970'],2013-12-26,2013-12-31,2014-01-05,Standard Class,['61397032289'],US,['Medium'],2014-02-04,Delivered
CA-2013-110982-CK-12205,['CK-12205'],2013-06-06,2013-07-04,2013-07-07,First Class,['121391922888'],US,['High'],2013-07-16,Delivered
CA-2013-111010-PG-18895,['PG-18895'],2013-01-22,2013-01-28,2013-01-30,Standard Class,['61397002193'],US,['Medium'],2013-03-03,Delivered
CA-2013-111115-LB-16735,['LB-16735'],2013-07-26,2013-07-28,2013-08-02,Second Class,['121391921910'],US,['High'],2013-09-04,Delivered
CA-2013-111143-TT-21265,['TT-21265'],2013-11-20,2013-11-23,2013-11-28,First Class,['31394391455'],US,['Critical'],2013-12-30,Delivered
CA-2013-111213-FP-14320,['FP-14320'],2013-02-04,2013-03-01,2013-03-03,Standard Class,['61397032289'],US,['Medium'],2013-03-16,Delivered
CA-2013-111283-LC-16870,['LC-16870'],2013-01-03,2013-01-14,2013-01-17,Standard Class,['61397422290'],US,['Medium'],2013-02-12,Delivered
CA-2013-111318-IL-15100,['IL-15100'],2013-07-24,2013-07-27,2013-07-30,First Class,['31399841400'],US,['High'],2013-09-02,Delivered
CA-2013-111409-PO-18850,['PO-18850'],2013-09-19,2013-09-23,2013-09-25,Standard Class,['101393321506'],US,['High'],2013-10-29,Delivered
CA-2013-111416-LW-17215,['LW-17215'],2013-09-18,2013-09-23,2013-09-27,Standard Class,['61397032289'],US,['High'],2013-10-28,Delivered
CA-2013-111493-CM-12160,['CM-12160'],2013-10-22,2013-10-23,2013-10-28,First Class,['6139622265'],US,['High'],2013-12-01,Delivered
CA-2013-111605-JW-15955,['JW-15955'],2013-12-28,2014-01-25,2014-01-29,Standard Class,['101395041917'],US,['Medium'],2014-02-06,Delivered
CA-2013-111682-TB-21055,['TB-21055'],2013-06-18,2013-06-19,2013-06-26,First Class,['61397033281'],US,['Critical'],2013-07-28,Delivered
CA-2013-111696-TB-21625,['TB-21625'],2013-09-05,2013-09-11,2013-09-15,First Class,['121391921910'],US,['High'],2013-10-15,Delivered
CA-2013-111794-HG-15025,['HG-15025'],2013-02-10,2013-02-10,2013-02-15,Same Day,['313998491'],US,['High'],2013-03-22,Delivered
CA-2013-111913-LC-16930,['LC-16930'],2013-05-08,2013-06-04,2013-06-08,Second Class,['121391922770'],US,['Medium'],2013-06-17,Delivered
CA-2013-111941-BD-11620,['BD-11620'],2013-12-26,2013-12-29,2013-12-31,Second Class,['61397032289'],US,['High'],2014-02-04,Delivered
CA-2013-111976-BD-11620,['BD-11620'],2013-09-03,2013-09-27,2013-09-30,Standard Class,['61397772498'],US,['Medium'],2013-10-13,Delivered
CA-2013-112025-LS-16975,['LS-16975'],2013-07-31,2013-08-31,2013-09-05,Standard Class,['31399841400'],US,['Medium'],2013-09-09,Delivered
CA-2013-112060-KT-16465,['KT-16465'],2013-05-12,2013-06-20,2013-06-22,Standard Class,['121391922842'],US,['Medium'],2013-06-21,Delivered
CA-2013-112102-BD-11605,['BD-11605'],2013-04-13,2013-04-17,2013-04-24,Standard Class,['1013910383063'],US,['High'],2013-05-23,Delivered
CA-2013-112109-JE-15715,['JE-15715'],2013-09-07,,,Standard Class,['12139252504'],US,['High'],2013-10-17,Canceled
CA-2013-112123-BH-11710,['BH-11710'],2013-04-03,2013-04-19,2013-04-23,Standard Class,['61392742290'],US,['Medium'],2013-05-13,Delivered
CA-2013-112256-CK-12205,['CK-12205'],2013-07-24,2013-07-29,2013-08-02,Standard Class,['31399842068'],US,['Medium'],2013-09-02,Delivered
CA-2013-112277-SC-20695,['SC-20695'],2013-11-09,2013-12-03,2013-12-09,Standard Class,['101393321098'],US,['High'],2013-12-19,Delivered
CA-2013-112340-NM-18520,['NM-18520'],2013-10-22,2013-10-28,2013-10-31,Standard Class,['121391922714'],US,['Medium'],2013-12-01,Delivered
CA-2013-112382-MB-18085,['MB-18085'],2013-10-05,2013-11-13,2013-11-16,Standard Class,['31399841400'],US,['Medium'],2013-11-14,Delivered
CA-2013-112389-JM-15655,['JM-15655'],2013-10-30,2013-11-03,2013-11-06,Standard Class,['6139700493'],US,['Medium'],2013-12-09,Delivered
CA-2013-112578-FO-14305,['FO-14305'],2013-12-30,2014-01-20,2014-01-27,Standard Class,['121391922770'],US,['High'],2014-02-08,Delivered
CA-2013-112585-RW-19630,['RW-19630'],2013-07-31,2013-08-27,2013-09-02,First Class,['121391922842'],US,['Medium'],2013-09-09,Delivered
CA-2013-112669-KT-16465,['KT-16465'],2013-04-15,2013-04-15,2013-04-25,Same Day,['12139731197'],US,['Medium'],2013-05-25,Delivered
CA-2013-112676-PJ-18835,['PJ-18835'],2013-06-05,2013-07-01,2013-07-08,First Class,['101399812219'],US,['Medium'],2013-07-15,Delivered
CA-2013-112697-AH-10195,['AH-10195'],2013-12-19,2013-12-21,,Second Class,['101393323142'],US,['Medium'],2014-01-28,Canceled
CA-2013-112739-RD-19810,['RD-19810'],2013-03-09,2013-03-30,2013-04-08,Second Class,['31399841400'],US,['Medium'],2013-04-18,Delivered
CA-2013-112830-LP-17095,['LP-17095'],2013-07-06,2013-07-23,2013-07-27,Standard Class,['61397421055'],US,['High'],2013-08-15,Delivered
CA-2013-112893-AT-10735,['AT-10735'],2013-10-09,2013-10-23,2013-10-27,Second Class,['121391923083'],US,['Medium'],2013-11-18,Delivered
CA-2013-112942-RD-19810,['RD-19810'],2013-02-13,2013-02-18,2013-02-20,Standard Class,['121391921910'],US,['Medium'],2013-03-25,Delivered
CA-2013-113061-EL-13735,['EL-13735'],2013-04-23,2013-04-27,2013-05-04,Standard Class,['31396561524'],US,['Medium'],2013-06-02,Delivered
CA-2013-113082-MC-17590,['MC-17590'],2013-09-13,2013-09-17,2013-09-22,Standard Class,['61397033332'],US,['High'],2013-10-23,Delivered
CA-2013-113096-SZ-20035,['SZ-20035'],2013-03-09,2013-04-05,2013-04-15,First Class,['121391922842'],US,['High'],2013-04-18,Delivered
CA-2013-113117-JP-15520,['JP-15520'],2013-08-17,2013-08-23,2013-08-25,Standard Class,['12139192877'],US,['Medium'],2013-09-26,Delivered
